,close
2023-08-02,616.2674560546875
2023-08-03,637.9611206054688
2023-08-04,631.53515625
2023-08-07,631.7766723632812
2023-08-08,620.9540405273438
2023-08-09,626.8002319335938
2023-08-10,624.67431640625
2023-08-11,640.1837158203125
2023-08-14,627.7664794921875
2023-08-16,619.74609375
2023-08-17,627.2349853515625
2023-08-18,623.648681640625
2023-08-21,630.5305786132812
2023-08-22,631.69384765625
2023-08-23,629.7067260742188
2023-08-24,639.3512573242188
2023-08-25,638.042724609375
2023-08-28,657.283447265625
2023-08-29,651.8553466796875
2023-08-30,651.9036865234375
2023-08-31,651.37060546875
2023-09-01,667.2186889648438
2023-09-04,681.6613159179688
2023-09-05,680.3527221679688
2023-09-06,686.7501831054688
2023-09-07,685.5385131835938
2023-09-08,703.2766723632812
2023-09-11,695.3768920898438
2023-09-12,667.0734252929688
2023-09-13,665.9100952148438
2023-09-14,675.0216674804688
2023-09-15,674.2946166992188
2023-09-18,668.18798828125
2023-09-20,657.7196044921875
2023-09-21,650.6920166015625
2023-09-22,642.9862060546875
2023-09-25,668.0426635742188
2023-09-26,660.62744140625
2023-09-27,661.0636596679688
2023-09-28,651.467529296875
2023-09-29,659.9489135742188
2023-10-03,681.9520874023438
2023-10-04,682.4367065429688
2023-10-05,697.3638916015625
2023-10-06,697.7031860351562
2023-10-09,681.273681640625
2023-10-10,684.0361938476562
2023-10-11,682.9697875976562
2023-10-12,678.75341796875
2023-10-13,682.53369140625
2023-10-16,681.7582397460938
2023-10-17,692.662841796875
2023-10-18,682.2428588867188
2023-10-19,678.171875
2023-10-20,670.853515625
2023-10-23,645.7486572265625
2023-10-25,637.848876953125
2023-10-26,625.2479858398438
2023-10-27,639.1089477539062
2023-10-30,642.937744140625
2023-10-31,644.9247436523438
2023-11-01,632.8085327148438
2023-11-02,635.183349609375
2023-11-03,643.2284545898438
2023-11-06,650.885986328125
2023-11-07,660.1912231445312
2023-11-08,656.1202392578125
2023-11-09,649.9652099609375
2023-11-10,651.806884765625
2023-11-13,650.4013061523438
2023-11-15,656.5562744140625
2023-11-16,658.7857666015625
2023-11-17,688.166748046875
2023-11-20,682.2808837890625
2023-11-21,689.723388671875
2023-11-22,681.01611328125
2023-11-23,681.01611328125
2023-11-24,674.0114135742188
2023-11-28,677.9028930664062
2023-11-29,681.5025634765625
2023-11-30,686.610107421875
2023-12-01,682.2808837890625
2023-12-04,701.3006591796875
2023-12-05,695.7066040039062
2023-12-06,720.4178466796875
2023-12-07,737.24853515625
2023-12-08,729.2222900390625
2023-12-11,741.4320068359375
2023-12-12,749.7014770507812
2023-12-13,756.8521728515625
2023-12-14,769.596923828125
2023-12-15,759.6734619140625
2023-12-18,855.3075561523438
2023-12-19,858.1775512695312
2023-12-20,793.0432739257812
2023-12-21,844.7031860351562
2023-12-22,837.5525512695312
2023-12-26,846.2112426757812
2023-12-27,843.9735107421875
2023-12-28,840.7144165039062
2023-12-29,863.4310913085938
2024-01-01,867.6632080078125
2024-01-02,862.1664428710938
2024-01-03,874.8624877929688
2024-01-04,877.1001586914062
2024-01-05,881.3320922851562
2024-01-08,891.6932983398438
2024-01-09,893.88232421875
2024-01-10,916.1612548828124
2024-01-11,914.7991943359376
2024-01-12,925.403564453125
2024-01-15,941.164306640625
2024-01-16,923.8956298828124
2024-01-17,909.3511962890624
2024-01-18,902.1030883789062
2024-01-19,957.1194458007812
2024-01-23,909.9835205078124
2024-01-24,944.2775268554688
2024-01-25,943.985595703125
2024-01-29,955.1737670898438
2024-01-30,937.9051513671876
2024-01-31,950.698486328125
2024-02-01,937.1754760742188
2024-02-02,941.2615966796876
2024-02-05,920.9769897460938
2024-02-06,939.0726318359376
2024-02-07,928.8572387695312
2024-02-08,918.7393188476562
2024-02-09,913.6804809570312
2024-02-12,875.6893920898438
2024-02-13,885.7587280273438
2024-02-14,904.000244140625
2024-02-15,925.6954956054688
2024-02-16,915.1397705078124
2024-02-19,921.2689208984376
2024-02-20,926.0845947265624
2024-02-21,900.643798828125
2024-02-22,910.2753295898438
2024-02-23,938.6834716796876
2024-02-26,942.13720703125
2024-02-27,926.9114990234376
2024-02-28,898.989990234375
2024-02-29,902.2489624023438
2024-03-01,904.0974731445312
2024-03-04,912.5615844726562
2024-03-05,910.4212646484376
2024-03-06,903.8543090820312
2024-03-07,911.7833251953124
2024-03-11,913.1453247070312
2024-03-12,895.9739379882812
2024-03-13,856.7669677734375
2024-03-14,874.3760375976562
2024-03-15,887.7531127929688
2024-03-18,893.9796142578125
2024-03-19,881.818603515625
2024-03-20,877.4406127929688
2024-03-21,909.3997192382812
2024-03-22,903.5137939453124
2024-03-26,903.5623779296876
2024-03-27,904.7299194335938
2024-03-28,904.4866943359376
2024-04-01,943.8397216796876
2024-04-02,976.5770874023438
2024-04-03,987.1329345703124
2024-04-04,971.080322265625
2024-04-05,975.7501831054688
2024-04-08,987.27880859375
2024-04-09,983.0467529296876
2024-04-10,995.2564086914062
2024-04-12,1028.9666748046875
2024-04-15,1001.5802001953124
2024-04-16,988.8839721679688
2024-04-18,966.0213623046876
2024-04-19,965.0971069335938
2024-04-22,972.9287109375
2024-04-23,988.7380981445312
2024-04-24,997.5426025390624
2024-04-25,999.92626953125
2024-04-26,1016.12451171875
2024-04-29,1016.9029541015624
2024-04-30,1010.5792236328124
2024-05-02,1027.6534423828125
2024-05-03,1023.9075927734376
2024-05-06,994.4781494140624
2024-05-07,966.556396484375
2024-05-08,980.1281127929688
2024-05-09,959.3571166992188
2024-05-10,968.55078125
2024-05-13,963.29736328125
2024-05-14,998.8074340820312
2024-05-15,1000.7532348632812
2024-05-16,1012.281982421875
2024-05-17,1064.0389404296875
2024-05-21,1085.2965087890625
2024-05-22,1095.463134765625
2024-05-23,1091.6688232421875
2024-05-24,1078.972900390625
2024-05-27,1071.3843994140625
2024-05-28,1053.726318359375
2024-05-29,1014.6168212890624
2024-05-30,997.5426025390624
2024-05-31,992.6782836914062
2024-06-03,1025.6588134765625
2024-06-04,887.3154296875
2024-06-05,893.9796142578125
2024-06-06,946.9042358398438
2024-06-07,951.2335815429688
2024-06-10,951.3795166015624
2024-06-11,992.3863525390624
2024-06-12,999.09912109375
2024-06-13,989.9541625976562
2024-06-14,990.586669921875
2024-06-18,1004.4015502929688
2024-06-19,987.1329345703124
2024-06-20,988.0570678710938
2024-06-21,984.8465576171876
2024-06-24,982.8521728515624
2024-06-25,968.1129760742188
2024-06-26,963.5891723632812
2024-06-27,964.367431640625
2024-06-28,962.4217529296876
2024-07-01,965.924072265625
2024-07-02,979.3011474609376
2024-07-03,977.014892578125
2024-07-04,978.76611328125
2024-07-05,998.3695678710938
2024-07-08,1017.2435302734376
2024-07-09,1000.0235595703124
2024-07-10,994.1375732421876
2024-07-11,1001.4828491210938
2024-07-12,1014.7627563476562
2024-07-15,1009.7523803710938
2024-07-16,1001.0936889648438
2024-07-18,982.8521728515624
2024-07-19,962.2756958007812
2024-07-22,978.960693359375
2024-07-23,946.51513671875
2024-07-24,947.7798461914062
2024-07-25,942.8668212890624
2024-07-26,957.4600219726562
2024-07-29,964.56201171875
2024-07-30,962.7622680664062
2024-07-31,960.8651123046876
2024-08-01,953.9090576171876
2024-08-02,940.1914672851562
2024-08-05,900.400634765625
2024-08-06,894.2228393554688
2024-08-07,905.6054077148438
2024-08-08,900.6924438476562
2024-08-09,901.811279296875
2024-08-12,899.3303833007812
2024-08-13,893.541748046875
2024-08-14,885.1749877929688
2024-08-16,899.6708984375
2024-08-19,912.2697143554688
2024-08-20,905.7514038085938
2024-08-21,909.4483642578124
2024-08-22,913.9236450195312
2024-08-23,902.1013793945312
2024-08-26,909.6246337890624
2024-08-27,909.0383911132812
2024-08-28,905.7164306640624
2024-08-29,901.857177734375
2024-08-30,911.38330078125
2024-09-02,915.4868774414062
2024-09-03,922.4727783203124
2024-09-04,917.636474609375
2024-09-05,923.5474853515624
2024-09-06,914.9983520507812
2024-09-09,905.7164306640624
2024-09-10,908.7452392578124
2024-09-11,902.0525512695312
2024-09-12,909.9666137695312
2024-09-13,915.38916015625
2024-09-16,914.265625
2024-09-17,911.6763916015624
2024-09-18,884.7589721679688
2024-09-19,863.3617553710938
2024-09-20,873.7183837890625
2024-09-23,889.3021850585938
2024-09-24,890.7677612304688
2024-09-25,880.5577392578125
2024-09-26,885.931396484375
2024-09-27,903.6647338867188
2024-09-30,907.2308959960938
2024-10-01,909.7711791992188
2024-10-03,866.0487060546875
2024-10-04,852.7120361328125
2024-10-07,838.0076293945312
2024-10-08,855.0081176757812
2024-10-09,859.35595703125
2024-10-10,862.384765625
2024-10-11,868.7843627929688
2024-10-14,864.6807861328125
2024-10-15,874.7442626953125
2024-10-16,872.1063232421875
2024-10-17,851.7349853515625
2024-10-18,860.7725830078125
2024-10-21,839.0823364257812
2024-10-22,812.3114624023438
2024-10-23,809.6246948242188
2024-10-24,811.0901489257812
2024-10-25,793.4545288085938
2024-10-28,802.198974609375
2024-10-29,805.9117431640625
2024-10-30,820.1278076171875
2024-10-31,802.443359375
2024-11-01,812.6533813476562
2024-11-04,797.4603881835938
2024-11-05,810.064208984375
2024-11-06,837.6655883789062
2024-11-07,824.6709594726562
2024-11-08,813.38623046875
2024-11-11,817.001220703125
2024-11-12,793.014892578125
2024-11-13,783.000244140625
2024-11-14,785.1605224609375
2024-11-18,782.7056274414062
2024-11-19,785.6514892578125
2024-11-21,779.5143432617188
2024-11-22,793.9979248046875
2024-11-25,797.4347534179688
2024-11-26,800.2332763671875
2024-11-27,807.7451171875
2024-11-28,799.6441650390625
2024-11-29,801.2152709960938
2024-12-02,801.7553100585938
2024-12-03,816.828125
2024-12-04,817.61376953125
2024-12-05,821.73779296875
2024-12-06,815.6007080078125
2024-12-09,818.6447143554688
2024-12-10,819.9212646484375
2024-12-11,840.001953125
2024-12-12,824.7327880859375
2024-12-13,820.3631591796875
2024-12-16,827.2857666015625
2024-12-17,811.8693237304688
2024-12-18,798.3184814453125
2024-12-19,791.0030517578125
2024-12-20,770.087646484375
2024-12-23,773.9664306640625
2024-12-24,774.5554809570312
2024-12-26,768.2711181640625
2024-12-27,765.1780395507812
2024-12-30,755.0640258789062
2024-12-31,772.6898803710938
2025-01-01,774.65380859375
2025-01-02,780.1525268554688
2025-01-03,781.9201049804688
2025-01-06,756.4386596679688
2025-01-07,761.3974609375
2025-01-08,755.9968872070312
2025-01-09,750.0070190429688
2025-01-10,765.079833984375
2025-01-13,733.3630981445312
2025-01-14,744.066162109375
2025-01-15,745.833740234375
2025-01-16,749.4178466796875
2025-01-17,765.12890625
2025-01-20,776.81396484375
2025-01-21,768.565673828125
2025-01-22,756.7333374023438
2025-01-23,780.8399658203125
2025-01-24,773.2789916992188
2025-01-27,734.19775390625
2025-01-28,736.5052490234375
2025-01-29,748.6322631835938
2025-01-30,764.9324340820312
2025-01-31,807.4505004882812
2025-02-01,780.3489990234375
2025-02-03,758.6972045898438
2025-02-04,767.7801513671875
2025-02-05,777.599609375
2025-02-06,769.645751953125
2025-02-07,760.1209716796875
2025-02-10,759.7281494140625
2025-02-11,737.3890380859375
2025-02-12,745.4410400390625
2025-02-13,732.8720092773438
2025-02-14,719.3704223632812
2025-02-17,712.349609375
2025-02-18,706.21240234375
2025-02-19,715.1480712890625
2025-02-20,725.2052612304688
2025-02-21,720.8668823242188
2025-02-24,710.2672729492188
2025-02-25,700.4072875976562
2025-02-27,684.6312255859375
2025-02-28,661.5587768554688
2025-03-03,667.129638671875
2025-03-04,664.4181518554688
2025-03-05,685.4200439453125
2025-03-06,692.5192260742188
2025-03-07,690.8430786132812
2025-03-10,680.0463256835938
2025-03-11,681.47607421875
2025-03-12,688.4273071289062
2025-03-13,679.4053955078125
2025-03-17,680.9830932617188
2025-03-18,680.9830932617188
2025-03-19,707.605224609375
2025-03-20,704.8443603515625
2025-03-21,712.0914306640625
2025-03-24,716.7749633789062
2025-03-25,707.1121215820312
2025-03-26,694.5899047851562
2025-03-27,707.99951171875
2025-03-28,717.3173217773438
2025-04-01,714.1127319335938
2025-04-02,717.2680053710938
2025-04-03,727.9168090820312
2025-04-04,704.104736328125
2025-04-07,687.6385498046875
2025-04-08,703.9569702148438
2025-04-09,705.189453125
2025-04-11,720.4724731445312
2025-04-15,743.9393310546875
2025-04-16,749.9539184570312
2025-04-17,758.6307983398438
2025-04-21,763.8073120117188
2025-04-22,764.0044555664062
2025-04-23,773.9631958007812
2025-04-24,766.1737060546875
2025-04-25,741.326416015625
2025-04-28,753.3556518554688
2025-04-29,751.679443359375
2025-04-30,740.9813232421875
2025-05-02,736.988037109375
2025-05-05,754.7360229492188
2025-05-06,726.4378051757812
2025-05-07,731.121337890625
2025-05-08,717.760986328125
2025-05-09,712.4365844726562
2025-05-12,752.7640991210938
2025-05-13,753.306396484375
2025-05-14,767.0118408203125
2025-05-15,774.7026977539062
2025-05-16,797.725830078125
2025-05-19,793.3380737304688
2025-05-20,774.751953125
2025-05-21,779.1396484375
2025-05-22,767.948486328125
2025-05-23,772.0896606445312
2025-05-26,781.8018798828125
2025-05-27,782.0484619140625
2025-05-28,765.4835205078125
2025-05-29,763.8566284179688
2025-05-30,745.4183959960938
2025-06-02,755.6234130859375
2025-06-03,760.701416015625
2025-06-04,766.3709716796875
2025-06-05,770.31494140625
2025-06-06,768.7373657226562
2025-06-09,776.871826171875
2025-06-10,777.8578491210938
2025-06-11,772.0404052734375
2025-06-12,760.504150390625
2025-06-13,759.86328125
2025-06-16,759.3209838867188
2025-06-17,757.9406127929688
2025-06-18,749.066650390625
2025-06-19,736.3470458984375
2025-06-20,746.0098876953125
2025-06-23,747.242431640625
2025-06-24,751.3343505859375
2025-06-25,756.806640625
2025-06-26,762.229736328125
2025-06-27,774.2589721679688
2025-06-30,770.5614013671875
2025-07-01,764.6453857421875
2025-07-02,764.6453857421875
2025-07-03,767.6033935546875
2025-07-04,770.21630859375
2025-07-07,773.3715209960938
2025-07-08,774.2096557617188
2025-07-09,775.0477294921875
2025-07-10,773.2236328125
2025-07-11,762.8705444335938
2025-07-14,759.5181884765625
2025-07-15,763.1171264648438
2025-07-16,765.72998046875
2025-07-17,763.9059448242188
2025-07-18,754.588134765625
2025-07-21,759.6661376953125
2025-07-22,749.9539184570312
2025-07-23,751.2850341796875
2025-07-24,746.5523071289062
2025-07-25,735.8048706054688
2025-07-28,719.880859375
2025-07-29,725.5010375976562
2025-07-30,725.84619140625
2025-07-31,715.8875732421875
2025-08-01,709.1334228515625
2025-08-04,719.6837158203125
2025-08-05,716.0847778320312
2025-08-06,719.4371948242188
2025-08-07,716.97216796875
2025-08-08,708.8869018554688
2025-08-11,713.1760864257812
2025-08-12,710.4645385742188
2025-08-13,717.1693115234375
2025-08-14,714.655029296875
2025-08-18,711.795654296875
2025-08-19,716.232666015625
2025-08-20,720.9654541015625
2025-08-21,715.54248046875
2025-08-22,715.8386840820312
2025-08-25,712.7284545898438
2025-08-26,708.1865844726562
2025-08-28,690.8090209960938
2025-08-29,683.206298828125
2025-09-01,695.0546875
2025-09-02,703.0029907226562
2025-09-03,703.8421630859375
2025-09-04,702.1143188476562
2025-09-05,705.0270385742188
2025-09-08,704.0889892578125
2025-09-09,704.1878051757812
2025-09-10,709.4701538085938
2025-09-11,710.6056518554688
2025-09-12,713.0740966796875
2025-09-15,716.0855102539062
2025-09-16,718.0108642578125
2025-09-17,721.7135009765625
2025-09-18,726.1072998046875
2025-09-19,727.2920532226562
2025-09-22,717.912109375
2025-09-23,713.4689331054688
2025-09-24,706.4093627929688
2025-09-25,705.8663330078125
2025-09-26,694.2153930664062
2025-09-29,690.90771484375
2025-09-30,691.549560546875
2025-10-01,697.2269287109375
2025-10-03,698.559814453125
2025-10-06,701.2750854492188
2025-10-07,707.841064453125
2025-10-08,694.2647705078125
2025-10-09,700.8307495117188
2025-10-10,706.6561889648438
2025-10-13,700.6332397460938
2025-10-14,695.2521362304688
2025-10-15,707.1005249023438
2025-10-16,709.8157958984375
2025-10-17,710.210693359375
2025-10-20,711.8892211914062
2025-10-21,708.9271240234375
2025-10-23,709.9144897460938
2025-10-24,705.7675170898438
2025-10-27,714.9500732421875
2025-10-28,712.5803833007812
2025-10-29,721.4173583984375
2025-10-30,718.9488525390625
2025-10-31,709.6182861328125
2025-11-03,714.3082885742188
2025-11-04,709.4208374023438
2025-11-06,694.4622192382812
2025-11-07,695.2521362304688
2025-11-10,695.4495849609375
2025-11-11,701.7193603515625
2025-11-12,706.8043212890625
2025-11-13,700.9295043945312
2025-11-14,696.3875732421875
2025-11-17,704.0396728515625
2025-11-18,694.9065551757812
2025-11-19,696.0914306640625
2025-11-20,694.11669921875
2025-11-21,686.5589599609375
2025-11-24,681.089599609375
2025-11-25,673.730712890625
2025-11-26,684.6695556640625
2025-11-27,684.0231323242188
2025-11-28,682.8795776367188
2025-12-01,680.4928588867188
2025-12-02,676.1671142578125
2025-12-03,670.7474365234375
2025-12-04,670.1010131835938
2025-12-05,671.4435424804688
2025-12-08,657.620849609375
2025-12-09,666.2227172851562
2025-12-10,664.1343994140625
2025-12-11,666.123291015625
2025-12-12,670.4988403320312
2025-12-15,668.758544921875
2025-12-16,667.3165893554688
2025-12-17,662.3941040039062
2025-12-18,660.1566772460938
2025-12-19,670.2501831054688
2025-12-22,677.857666015625
2025-12-23,677.0620727539062
2025-12-24,675.8687744140625
2025-12-26,701.574951171875
2025-12-29,695.3099975585938
2025-12-30,678.6531982421875
2025-12-31,680.7911987304688
2026-01-01,681.8353881835938
2026-01-02,690.9841918945312
2026-01-05,671.7915649414062
2026-01-06,667.4658203125
2026-01-07,669.056884765625
2026-01-08,652.7978515625
2026-01-09,634.1024780273438
2026-01-12,631.3179931640625
2026-01-13,626.6939086914062
2026-01-14,623.9591674804688
2026-01-15,623.9591674804688
2026-01-16,624.1580810546875
2026-01-19,628.5833129882812
2026-01-20,609.73876953125
2026-01-21,610.2857055664062
2026-01-22,625.3513793945312
2026-01-23,614.3628540039062
2026-01-27,604.1201782226562
2026-01-28,621.6222534179688
2026-01-29,611.9264526367188
2026-01-30,619.5836791992188
2026-02-02,606.9046020507812
2026-02-03,610.6834106445312
2026-02-04,618.8875122070312
2026-02-05,618.2908935546875
2026-02-06,616.5506591796875
2026-02-09,621.2742309570312
2026-02-10,632.6605224609375
2026-02-11,624.8541259765625
2026-02-12,618.5892333984375
2026-02-13,614.0645141601562
2026-02-16,610.0867919921875
2026-02-17,614.1142578125
2026-02-18,619.9814453125
2026-02-19,625.5999755859375
2026-02-20,645.2999877929688
2026-02-23,639.4500122070312
2026-02-24,614.4500122070312
2026-02-25,605.9000244140625
2026-02-26,594.9500122070312
2026-02-27,569.5499877929688
2026-03-02,568.9500122070312
2026-03-04,553.4500122070312
2026-03-05,561.9500122070312
2026-03-06,552.7999877929688
2026-03-09,539.7999877929688
2026-03-10,547.9500122070312
2026-03-11,534.1500244140625
2026-03-12,536.7000122070312
2026-03-13,527.5999755859375
2026-03-16,526.4500122070312
2026-03-17,526.9500122070312
2026-03-18,540.25
2026-03-19,525.8499755859375
2026-03-20,522.8499755859375
2026-03-23,510.2999877929688
2026-03-24,515.1500244140625
2026-03-25,523.75
2026-03-27,510.6000061035156
2026-03-30,494.5
2026-04-01,511.2000122070313
2026-04-02,511.7999877929688
2026-04-06,514.7000122070312
2026-04-07,516.2000122070312
2026-04-08,536.5
2026-04-09,531.5499877929688
2026-04-10,542.2999877929688
2026-04-13,537.9000244140625
2026-04-15,553.5499877929688
2026-04-16,553.7999877929688
2026-04-17,564.9000244140625
2026-04-20,565.2000122070312
2026-04-21,561.2000122070312
2026-04-22,558.5499877929688
2026-04-23,551.3499755859375
2026-04-24,541.2000122070312
2026-04-27,545.0999755859375
2026-04-28,543.8499755859375
2026-04-29,550.0999755859375
2026-04-30,539.5499877929688
2026-05-01,539.5499877929688
2026-05-04,555.25
2026-05-05,569.0999755859375
2026-05-06,572.75
2026-05-07,568.5
2026-05-08,564.9000244140625
2026-05-11,556.7999877929688
2026-05-12,534.0
2026-05-13,536.0999755859375
2026-05-14,538.8499755859375
2026-05-15,535.9500122070312
2026-05-18,531.8499755859375
2026-05-19,529.7999877929688
2026-05-20,527.8499755859375
2026-05-21,527.1500244140625
2026-05-22,530.25
2026-05-25,537.8499755859375
2026-05-26,537.2000122070312
2026-05-27,523.2000122070312
2026-05-28,523.2000122070312
2026-05-29,509.8500061035156
2026-06-01,512.5999755859375
2026-06-02,516.9000244140625
2026-06-03,510.79998779296875
