,close
2023-11-09,377.9917602539063
2023-11-10,375.8289489746094
2023-11-13,376.3696594238281
2023-11-15,380.20361328125
2023-11-16,385.1190185546875
2023-11-17,382.6121826171875
2023-11-20,378.8764953613281
2023-11-21,377.8934326171875
2023-11-22,377.9917602539063
2023-11-23,381.7765502929688
2023-11-24,383.3003540039063
2023-11-28,377.5001831054688
2023-11-29,380.7443237304688
2023-11-30,400.0617370605469
2023-12-01,403.20751953125
2023-12-04,401.7821044921875
2023-12-05,403.5516357421875
2023-12-06,405.6652526855469
2023-12-07,407.9754333496094
2023-12-08,410.2365417480469
2023-12-11,404.1414794921875
2023-12-12,394.4582214355469
2023-12-13,400.9956359863281
2023-12-14,396.7192687988281
2023-12-15,400.799072265625
2023-12-18,405.8618469238281
2023-12-19,408.51611328125
2023-12-20,395.0971984863281
2023-12-21,399.8159484863281
2023-12-22,399.4227294921875
2023-12-26,395.8836669921875
2023-12-27,399.9142456054688
2023-12-28,397.9972839355469
2023-12-29,397.2108154296875
2024-01-01,403.20751953125
2024-01-02,407.3364562988281
2024-01-03,398.8328857421875
2024-01-04,398.93115234375
2024-01-05,410.3348388671875
2024-01-08,412.8416748046875
2024-01-09,410.3840026855469
2024-01-10,401.2905578613281
2024-01-11,400.7007141113281
2024-01-12,401.3397216796875
2024-01-15,396.6210021972656
2024-01-16,396.8667602539063
2024-01-17,393.1310424804688
2024-01-18,393.2293701171875
2024-01-19,395.9819641113281
2024-01-23,389.5428161621094
2024-01-24,391.4106750488281
2024-01-25,387.5275573730469
2024-01-29,389.8869323730469
2024-01-30,388.1665649414063
2024-01-31,408.5653076171875
2024-02-01,395.9328002929688
2024-02-02,393.2785034179688
2024-02-05,389.9360656738281
2024-02-06,389.7394409179688
2024-02-07,383.7427062988281
2024-02-08,383.5460815429688
2024-02-09,376.4679565429688
2024-02-12,372.8305969238281
2024-02-13,373.2729797363281
2024-02-14,374.1197204589844
2024-02-15,376.3611450195313
2024-02-16,376.7098083496094
2024-02-19,376.6101989746094
2024-02-20,376.3611450195313
2024-02-21,373.7710876464844
2024-02-22,374.5680236816406
2024-02-23,383.2348937988281
2024-02-26,383.18505859375
2024-02-27,381.4915466308594
2024-02-28,372.9740905761719
2024-02-29,372.7250671386719
2024-03-01,373.1733703613281
2024-03-04,369.9357299804688
2024-03-05,369.3380126953125
2024-03-06,360.2228698730469
2024-03-07,358.72857666015625
2024-03-11,351.9544677734375
2024-03-12,346.6248474121094
2024-03-13,338.0575866699219
2024-03-14,343.48681640625
2024-03-15,342.6898803710937
2024-03-18,342.0921630859375
2024-03-19,342.9887084960937
2024-03-20,345.728271484375
2024-03-21,344.88153076171875
2024-03-22,364.7555236816406
2024-03-26,347.8700866699219
2024-03-27,344.3834228515625
2024-03-28,346.42559814453125
2024-04-01,360.571533203125
2024-04-02,360.1730651855469
2024-04-03,370.0353698730469
2024-04-04,364.1080017089844
2024-04-05,378.70220947265625
2024-04-08,389.1622314453125
2024-04-09,383.9820251464844
2024-04-10,402.81005859375
2024-04-12,401.6146240234375
2024-04-15,389.8097534179688
2024-04-16,387.7177429199219
2024-04-18,398.32720947265625
2024-04-19,399.8214721679688
2024-04-22,406.6453857421875
2024-04-23,400.7678527832031
2024-04-24,398.17779541015625
2024-04-25,405.499755859375
2024-04-26,402.71044921875
2024-04-29,399.7716369628906
2024-04-30,399.5724487304688
2024-05-02,399.9708862304688
2024-05-03,401.6146240234375
2024-05-06,397.0321350097656
2024-05-07,398.0283203125
2024-05-08,392.5990905761719
2024-05-09,384.7789916992188
2024-05-10,383.08544921875
2024-05-13,385.575927734375
2024-05-14,397.978515625
2024-05-15,392.0511779785156
2024-05-16,391.8021240234375
2024-05-17,407.990234375
2024-05-21,411.0286254882813
2024-05-22,418.0517883300781
2024-05-23,434.8375854492188
2024-05-24,438.62310791015625
2024-05-27,439.3204956054688
2024-05-28,447.2900085449219
2024-05-29,487.6855773925781
2024-05-30,474.884521484375
2024-05-31,461.8841857910156
2024-06-03,462.43212890625
2024-06-04,454.4127502441406
2024-06-05,487.2373046875
2024-06-06,477.7734680175781
2024-06-07,480.9612731933594
2024-06-10,493.4635009765625
2024-06-11,485.9920654296875
2024-06-12,486.2410888671875
2024-06-13,487.03802490234375
2024-06-14,495.6550903320313
2024-06-18,476.82708740234375
2024-06-19,471.94573974609375
2024-06-20,494.4596862792969
2024-06-21,490.6243286132813
2024-06-24,486.63958740234375
2024-06-25,478.9190673828125
2024-06-26,481.1605224609375
2024-06-27,476.1795654296875
2024-06-28,478.17193603515625
2024-07-01,476.92669677734375
2024-07-02,510.6477661132813
2024-07-03,491.6703186035156
2024-07-04,491.0726318359375
2024-07-05,487.6855773925781
2024-07-08,497.298828125
2024-07-09,490.1760559082031
2024-07-10,495.3562316894531
2024-07-11,493.6129150390625
2024-07-12,500.6858825683594
2024-07-15,500.5862731933594
2024-07-16,496.5018615722656
2024-07-18,503.2759704589844
2024-07-19,498.0865173339844
2024-07-22,516.5489501953125
2024-07-23,516.6487426757812
2024-07-24,498.8848876953125
2024-07-25,496.9388732910156
2024-07-26,503.4256591796875
2024-07-29,532.6661376953125
2024-07-30,517.1477661132812
2024-07-31,517.6965942382812
2024-08-01,512.6069946289062
2024-08-02,509.6130676269531
2024-08-05,492.447998046875
2024-08-06,491.79931640625
2024-08-07,503.97454833984375
2024-08-08,508.91448974609375
2024-08-09,515.3514404296875
2024-08-12,536.0592651367188
2024-08-13,525.5306396484375
2024-08-14,535.310791015625
2024-08-16,537.2567749023438
2024-08-19,529.0235595703125
2024-08-20,535.6600952148438
2024-08-21,542.6458740234375
2024-08-22,541.14892578125
2024-08-23,531.3688354492188
2024-08-26,522.9359741210938
2024-08-27,528.3250122070312
2024-08-28,528.8739013671875
2024-08-29,523.7343139648438
2024-08-30,510.3116455078125
2024-09-02,511.409423828125
2024-09-03,506.31976318359375
2024-09-04,518.2953491210938
2024-09-05,515.9002685546875
2024-09-06,537.1570434570312
2024-09-09,530.7200927734375
2024-09-10,607.6136474609375
2024-09-11,579.8201904296875
2024-09-12,590.398681640625
2024-09-13,590.5982666015625
2024-09-16,591.1471557617188
2024-09-17,612.2542114257812
2024-09-18,599.8294677734375
2024-09-19,585.3090209960938
2024-09-20,557.76513671875
2024-09-23,565.5492553710938
2024-09-24,562.4555053710938
2024-09-25,553.6734008789062
2024-09-26,547.5359497070312
2024-09-27,558.962646484375
2024-09-30,555.6693725585938
2024-10-01,564.55126953125
2024-10-03,547.38623046875
2024-10-04,549.4320068359375
2024-10-07,520.5907592773438
2024-10-08,546.9371337890625
2024-10-09,538.4044799804688
2024-10-10,542.9951171875
2024-10-11,543.9931030273438
2024-10-14,538.4044799804688
2024-10-15,551.9768676757812
2024-10-16,570.1897583007812
2024-10-17,565.0003662109375
2024-10-18,546.88720703125
2024-10-21,526.2791137695312
2024-10-22,501.2301330566406
2024-10-23,516.598876953125
2024-10-24,514.90234375
2024-10-25,493.495849609375
2024-10-28,513.35546875
2024-10-29,551.9768676757812
2024-10-30,564.4015502929688
2024-10-31,572.1358642578125
2024-11-01,569.4412841796875
2024-11-04,559.5115356445312
2024-11-05,565.6989135742188
2024-11-06,563.0543212890625
2024-11-07,563.2039794921875
2024-11-08,546.7874755859375
2024-11-11,534.1630859375
2024-11-12,527.4766845703125
2024-11-13,509.7128601074219
2024-11-14,519.84228515625
2024-11-18,515.2515869140625
2024-11-19,517.2474975585938
2024-11-21,508.5652160644531
2024-11-22,513.754638671875
2024-11-25,555.7691650390625
2024-11-26,542.1468505859375
2024-11-27,540.4503173828125
2024-11-28,533.5643310546875
2024-11-29,550.5298461914062
2024-12-02,541.8474731445312
2024-12-03,542.74560546875
2024-12-04,542.9452514648438
2024-12-05,556.1683349609375
2024-12-06,548.034912109375
2024-12-09,543.9431762695312
2024-12-10,544.5919189453125
2024-12-11,533.1651611328125
2024-12-12,527.92578125
2024-12-13,524.6824340820312
2024-12-16,531.2689819335938
2024-12-17,533.264892578125
2024-12-18,531.6182861328125
2024-12-19,516.598876953125
2024-12-20,524.6325073242188
2024-12-23,510.7108459472656
2024-12-24,526.07958984375
2024-12-26,525.5306396484375
2024-12-27,517.7465209960938
2024-12-30,534.662109375
2024-12-31,531.6182861328125
2025-01-01,528.7241821289062
2025-01-02,539.9014282226562
2025-01-03,535.8596801757812
2025-01-06,513.9542236328125
2025-01-07,522.98583984375
2025-01-08,509.6130676269531
2025-01-09,497.2382507324219
2025-01-10,475.0833129882813
2025-01-13,463.45697021484375
2025-01-14,473.0374755859375
2025-01-15,475.98150634765625
2025-01-16,482.4683227539063
2025-01-17,493.9948425292969
2025-01-20,495.2922058105469
2025-01-21,490.20257568359375
2025-01-22,477.2788696289063
2025-01-23,480.9713439941406
2025-01-24,483.7157897949219
2025-01-27,504.8228149414063
2025-01-28,496.3899536132813
2025-01-29,501.7789916992188
2025-01-30,518.3453369140625
2025-01-31,510.6609497070313
2025-02-01,509.2637634277344
2025-02-03,516.4491577148438
2025-02-04,523.0357055664062
2025-02-05,522.836181640625
2025-02-06,534.3627319335938
2025-02-07,532.0174560546875
2025-02-10,501.9287109375
2025-02-11,491.3502197265625
2025-02-12,481.8695373535156
2025-02-13,482.7178039550781
2025-02-14,469.9936828613281
2025-02-17,472.6882019042969
2025-02-18,475.3827209472656
2025-02-19,483.8155517578125
2025-02-20,494.4439392089844
2025-02-21,494.4938354492188
2025-02-24,482.5680847167969
2025-02-25,473.5364685058594
2025-02-27,473.6362915039063
2025-02-28,459.6647033691406
2025-03-03,461.7604370117188
2025-03-04,471.0415649414063
2025-03-05,479.2748107910156
2025-03-06,499.1343688964844
2025-03-07,490.901123046875
2025-03-10,490.8013305664063
2025-03-11,492.447998046875
2025-03-12,492.29827880859375
2025-03-13,485.3624267578125
2025-03-17,487.6577453613281
2025-03-18,487.6577453613281
2025-03-19,509.16400146484375
2025-03-20,523.3351440429688
2025-03-21,533.9635009765625
2025-03-24,534.2130126953125
2025-03-25,525.5806274414062
2025-03-26,533.0154418945312
2025-03-27,529.2730712890625
2025-03-28,558.2141723632812
2025-04-01,551.6275634765625
2025-04-02,569.890380859375
2025-04-03,571.7366943359375
2025-04-04,559.0125732421875
2025-04-07,537.1071166992188
2025-04-08,558.6133422851562
2025-04-09,557.4656982421875
2025-04-11,564.1021728515625
2025-04-15,554.1224975585938
2025-04-16,555.6693725585938
2025-04-17,551.7273559570312
2025-04-21,551.8272094726562
2025-04-22,553.3241577148438
2025-04-23,550.0308227539062
2025-04-24,532.2669677734375
2025-04-25,511.7586975097656
2025-04-28,509.0142822265625
2025-04-29,503.7749328613281
2025-04-30,507.5672302246094
2025-05-02,524.2333374023438
2025-05-05,513.1558837890625
2025-05-06,500.4317626953125
2025-05-07,516.4990234375
2025-05-08,506.5193481445313
2025-05-09,500.1822814941406
2025-05-12,518.1456909179688
2025-05-13,522.2373657226562
2025-05-14,524.9818115234375
2025-05-15,520.3412475585938
2025-05-16,537.3566284179688
2025-05-19,531.0694580078125
2025-05-20,538.0552368164062
2025-05-21,533.6142578125
2025-05-22,530.4706420898438
2025-05-23,530.3209838867188
2025-05-26,532.9655151367188
2025-05-27,502.17822265625
2025-05-28,508.9643859863281
2025-05-29,501.8289184570313
2025-05-30,505.7209777832031
2025-06-02,504.1741333007813
2025-06-03,501.9786071777344
2025-06-04,500.1822814941406
2025-06-05,516.349365234375
2025-06-06,517.79638671875
2025-06-09,517.2974243164062
2025-06-10,510.0122375488281
2025-06-11,503.9246520996094
2025-06-12,495.8909912109375
2025-06-13,493.6954650878906
2025-06-16,493.8950500488281
2025-06-17,496.3899536132813
2025-06-18,498.4857177734375
2025-06-19,501.2301330566406
2025-06-20,490.9510498046875
2025-06-23,511.7586975097656
2025-06-24,519.991943359375
2025-06-25,510.51123046875
2025-06-26,514.4033203125
2025-06-27,521.6386108398438
2025-06-30,528.5245361328125
2025-07-01,516.8982543945312
2025-07-02,524.4827880859375
2025-07-03,526.7781372070312
2025-07-04,534.9614868164062
2025-07-07,552.725341796875
2025-07-08,550.8790893554688
2025-07-09,543.7935180664062
2025-07-10,538.7537231445312
2025-07-11,541.4981689453125
2025-07-14,541.3485107421875
2025-07-15,564.700927734375
2025-07-16,584.3110961914062
2025-07-17,594.041259765625
2025-07-18,604.919189453125
2025-07-21,583.4628295898438
2025-07-22,592.3447265625
2025-07-23,587.1054077148438
2025-07-24,589.75
2025-07-25,584.9000244140625
2025-07-28,580.2999877929688
2025-07-29,604.7000122070312
2025-07-30,652.25
2025-07-31,648.7000122070312
2025-08-01,630.6500244140625
2025-08-04,637.7999877929688
2025-08-05,632.5499877929688
2025-08-06,604.75
2025-08-07,589.0999755859375
2025-08-08,577.0999755859375
2025-08-11,583.4000244140625
2025-08-12,594.5
2025-08-13,597.0499877929688
2025-08-14,586.4500122070312
2025-08-18,577.4000244140625
2025-08-19,585.2999877929688
2025-08-20,590.1500244140625
2025-08-21,593.4000244140625
2025-08-22,598.0499877929688
2025-08-25,587.1500244140625
2025-08-26,570.0
2025-08-28,566.7999877929688
2025-08-29,566.1500244140625
2025-09-01,569.2000122070312
2025-09-02,570.9500122070312
2025-09-03,590.5499877929688
2025-09-04,584.5
2025-09-05,569.5
2025-09-08,565.75
2025-09-09,566.1500244140625
2025-09-10,573.25
2025-09-11,569.8499755859375
2025-09-12,554.7000122070312
2025-09-15,552.5
2025-09-16,552.5
2025-09-17,569.0499877929688
2025-09-18,564.5499877929688
2025-09-19,601.7999877929688
2025-09-22,582.2000122070312
2025-09-23,567.2000122070312
2025-09-24,563.2000122070312
2025-09-25,555.7999877929688
2025-09-26,535.4500122070312
2025-09-29,531.4000244140625
2025-09-30,533.25
2025-10-01,544.0499877929688
2025-10-03,538.2999877929688
2025-10-06,541.5999755859375
2025-10-07,534.3499755859375
2025-10-08,529.7999877929688
2025-10-09,524.6500244140625
2025-10-10,527.75
2025-10-13,524.25
2025-10-14,520.4000244140625
2025-10-15,518.2000122070312
2025-10-16,517.7000122070312
2025-10-17,526.4000244140625
2025-10-20,523.75
2025-10-21,529.7999877929688
2025-10-23,518.75
2025-10-24,517.9000244140625
2025-10-27,518.0
2025-10-28,512.0999755859375
2025-10-29,506.5499877929688
2025-10-30,508.75
2025-10-31,502.2000122070313
2025-11-03,507.8500061035156
2025-11-04,499.4500122070313
2025-11-06,480.0499877929688
2025-11-07,475.1499938964844
2025-11-10,472.7000122070313
2025-11-11,473.7999877929688
2025-11-12,475.6499938964844
2025-11-13,468.0
2025-11-14,464.7999877929688
2025-11-17,463.3500061035156
2025-11-18,456.1499938964844
2025-11-19,458.1000061035156
2025-11-20,455.3500061035156
2025-11-21,451.7000122070313
2025-11-24,444.8999938964844
2025-11-25,451.1000061035156
2025-11-26,456.25
2025-11-27,458.7999877929688
2025-11-28,466.0
2025-12-01,473.0499877929688
2025-12-02,460.2000122070313
2025-12-03,462.1499938964844
2025-12-04,465.3500061035156
2025-12-05,465.25
2025-12-08,452.3500061035156
2025-12-09,454.5
2025-12-10,456.0
2025-12-11,454.7999877929688
2025-12-12,456.9500122070313
2025-12-15,455.4500122070313
2025-12-16,455.8500061035156
2025-12-17,448.7000122070313
2025-12-18,447.1499938964844
2025-12-19,442.6000061035156
2025-12-22,455.0
2025-12-23,460.1000061035156
2025-12-24,459.1499938964844
2025-12-26,462.0499877929688
2025-12-29,464.6499938964844
2025-12-30,463.4500122070313
2025-12-31,471.0
2026-01-01,469.5
2026-01-02,468.7000122070313
2026-01-05,479.3999938964844
2026-01-06,473.3500061035156
2026-01-07,459.6499938964844
2026-01-08,445.4500122070313
2026-01-09,440.8999938964844
2026-01-12,438.0499877929688
2026-01-13,441.8999938964844
2026-01-14,430.2000122070313
2026-01-15,430.2000122070313
2026-01-16,430.6499938964844
2026-01-19,425.8999938964844
2026-01-20,422.6000061035156
2026-01-21,416.3500061035156
2026-01-22,439.4500122070313
2026-01-23,418.8500061035156
2026-01-27,404.6000061035156
2026-01-28,401.6000061035156
2026-01-29,407.1000061035156
2026-01-30,409.6499938964844
2026-02-02,413.6000061035156
2026-02-03,422.3999938964844
2026-02-04,428.7999877929688
2026-02-05,420.0
2026-02-06,410.3500061035156
2026-02-09,421.9500122070313
2026-02-10,422.6000061035156
2026-02-11,425.75
2026-02-12,413.7999877929688
2026-02-13,407.0499877929688
2026-02-16,408.3500061035156
2026-02-17,410.9500122070313
2026-02-18,413.8999938964844
2026-02-19,410.2999877929688
2026-02-20,406.8500061035156
2026-02-23,412.3999938964844
2026-02-24,404.8500061035156
2026-02-25,400.5
2026-02-26,404.6499938964844
2026-02-27,401.1499938964844
2026-03-02,397.7999877929688
2026-03-04,395.3500061035156
2026-03-05,397.2999877929688
2026-03-06,395.25
2026-03-09,382.8500061035156
2026-03-10,393.6499938964844
2026-03-11,393.6499938964844
2026-03-12,388.5499877929688
2026-03-13,381.25
2026-03-16,385.6000061035156
2026-03-17,385.2999877929688
2026-03-18,389.2999877929688
2026-03-19,382.2999877929688
2026-03-20,387.0
2026-03-23,375.1000061035156
2026-03-24,379.1499938964844
2026-03-25,387.0499877929688
2026-03-27,374.6499938964844
2026-03-30,364.4500122070313
2026-04-01,380.2000122070313
2026-04-02,383.2999877929688
2026-04-06,394.7000122070313
2026-04-07,393.25
2026-04-08,410.3999938964844
2026-04-09,415.1499938964844
2026-04-10,418.6000061035156
2026-04-13,422.2000122070313
2026-04-15,429.0
2026-04-16,423.3999938964844
2026-04-17,442.3999938964844
2026-04-20,446.25
2026-04-21,439.9500122070313
2026-04-22,444.25
2026-04-23,447.6000061035156
2026-04-24,434.7000122070313
2026-04-27,444.7999877929688
2026-04-28,431.8999938964844
2026-04-29,436.3999938964844
2026-04-30,419.1499938964844
2026-05-01,419.1499938964844
2026-05-04,449.0
2026-05-05,476.9500122070313
2026-05-06,495.3500061035156
2026-05-07,498.8999938964844
2026-05-08,485.5499877929688
2026-05-11,466.4500122070313
2026-05-12,444.8500061035156
2026-05-13,455.5499877929688
2026-05-14,453.75
2026-05-15,458.75
2026-05-18,449.6499938964844
2026-05-19,468.8999938964844
2026-05-20,460.75
2026-05-21,473.45001220703125
2026-05-22,469.2000122070313
2026-05-25,478.6499938964844
2026-05-26,489.04998779296875
2026-05-27,495.5
2026-05-29,501.54998779296875
